Multihop,Obfuscation,Exit location,Exit server,Entry location,Entry server,Distance (km)
When needed,QUIC,"Norway, Oslo",no-osl-wg-103,"Sweden, Stockholm",se-sto-wg-206,416
When needed,QUIC,"Norway, Stavanger",no-svg-wg-001,"Sweden, Malmö",se-mma-wg-111,575
When needed,QUIC,"Norway, Stavanger",no-svg-wg-001,"Sweden, Malmö",se-mma-wg-111,575
When needed,QUIC,"Norway, Stavanger",no-svg-wg-001,"Sweden, Malmö",se-mma-wg-112,575
When needed,QUIC,"Norway, Stavanger",no-svg-wg-001,"Sweden, Malmö",se-mma-wg-111,575
When needed,QUIC,"Norway, Stavanger",no-svg-wg-001,"Sweden, Malmö",se-mma-wg-112,575
When needed,QUIC,"Norway, Stavanger",no-svg-wg-002,"Sweden, Malmö",se-mma-wg-111,575
When needed,QUIC,"Norway, Stavanger",no-svg-wg-002,"Sweden, Malmö",se-mma-wg-112,575
When needed,QUIC,"Norway, Stavanger",no-svg-wg-002,"Sweden, Malmö",se-mma-wg-112,575
When needed,QUIC,"Norway, Stavanger",no-svg-wg-002,"Sweden, Malmö",se-mma-wg-111,575
When needed,QUIC,"Norway, Stavanger",no-svg-wg-002,"Sweden, Malmö",se-mma-wg-112,575
When needed,QUIC,"Norway, Stavanger",no-svg-wg-003,"Sweden, Malmö",se-mma-wg-111,575
When needed,QUIC,"Norway, Stavanger",no-svg-wg-003,"Sweden, Malmö",se-mma-wg-111,575
When needed,QUIC,"Norway, Stavanger",no-svg-wg-003,"Sweden, Malmö",se-mma-wg-112,575
When needed,QUIC,"Norway, Stavanger",no-svg-wg-003,"Sweden, Malmö",se-mma-wg-111,575
When needed,QUIC,"Norway, Stavanger",no-svg-wg-003,"Sweden, Malmö",se-mma-wg-111,575
When needed,QUIC,"Norway, Stavanger",no-svg-wg-004,"Sweden, Malmö",se-mma-wg-111,575
When needed,QUIC,"Norway, Stavanger",no-svg-wg-004,"Sweden, Malmö",se-mma-wg-112,575
When needed,QUIC,"Norway, Stavanger",no-svg-wg-004,"Sweden, Malmö",se-mma-wg-111,575
When needed,QUIC,"Norway, Stavanger",no-svg-wg-004,"Sweden, Malmö",se-mma-wg-112,575
When needed,QUIC,"Norway, Stavanger",no-svg-wg-004,"Sweden, Malmö",se-mma-wg-112,575
When needed,QUIC,"New Zealand, Auckland",nz-akl-wg-301,"USA, Los Angeles, CA",us-lax-wg-002,10499
When needed,QUIC,"New Zealand, Auckland",nz-akl-wg-301,"USA, Los Angeles, CA",us-lax-wg-002,10499
When needed,QUIC,"New Zealand, Auckland",nz-akl-wg-301,"USA, Los Angeles, CA",us-lax-wg-001,10499
When needed,QUIC,"New Zealand, Auckland",nz-akl-wg-301,"USA, Los Angeles, CA",us-lax-wg-002,10499
When needed,QUIC,"New Zealand, Auckland",nz-akl-wg-301,"Mexico, Queretaro",mx-qro-wg-001,10929
When needed,QUIC,"New Zealand, Auckland",nz-akl-wg-302,"USA, Los Angeles, CA",us-lax-wg-001,10499
When needed,QUIC,"New Zealand, Auckland",nz-akl-wg-302,"USA, Los Angeles, CA",us-lax-wg-002,10499
When needed,QUIC,"New Zealand, Auckland",nz-akl-wg-302,"Mexico, Queretaro",mx-qro-wg-001,10929
When needed,QUIC,"New Zealand, Auckland",nz-akl-wg-302,"USA, Los Angeles, CA",us-lax-wg-001,10499
When needed,QUIC,"New Zealand, Auckland",nz-akl-wg-302,"USA, Los Angeles, CA",us-lax-wg-002,10499
When needed,QUIC,"New Zealand, Auckland",nz-akl-wg-303,"USA, Los Angeles, CA",us-lax-wg-001,10499
When needed,QUIC,"New Zealand, Auckland",nz-akl-wg-303,"USA, Los Angeles, CA",us-lax-wg-002,10499
When needed,QUIC,"New Zealand, Auckland",nz-akl-wg-303,"Mexico, Queretaro",mx-qro-wg-001,10929
When needed,QUIC,"New Zealand, Auckland",nz-akl-wg-303,"USA, Los Angeles, CA",us-lax-wg-001,10499
When needed,QUIC,"New Zealand, Auckland",nz-akl-wg-303,"Mexico, Queretaro",mx-qro-wg-001,10929
When needed,QUIC,"Peru, Lima",pe-lim-wg-001,"Mexico, Queretaro",mx-qro-wg-001,4438
When needed,QUIC,"Peru, Lima",pe-lim-wg-001,"Mexico, Queretaro",mx-qro-wg-001,4438
When needed,QUIC,"Peru, Lima",pe-lim-wg-001,"Mexico, Queretaro",mx-qro-wg-001,4438
When needed,QUIC,"Peru, Lima",pe-lim-wg-001,"Mexico, Queretaro",mx-qro-wg-001,4438
When needed,QUIC,"Peru, Lima",pe-lim-wg-001,"Mexico, Queretaro",mx-qro-wg-001,4438
When needed,QUIC,"Peru, Lima",pe-lim-wg-002,"Mexico, Queretaro",mx-qro-wg-001,4438
When needed,QUIC,"Peru, Lima",pe-lim-wg-002,"Mexico, Queretaro",mx-qro-wg-001,4438
When needed,QUIC,"Peru, Lima",pe-lim-wg-002,"Mexico, Queretaro",mx-qro-wg-001,4438
When needed,QUIC,"Peru, Lima",pe-lim-wg-002,"Mexico, Queretaro",mx-qro-wg-001,4438
When needed,QUIC,"Peru, Lima",pe-lim-wg-002,"Mexico, Queretaro",mx-qro-wg-001,4438
When needed,QUIC,"Philippines, Manila",ph-mnl-wg-001,"Sweden, Stockholm",se-sto-wg-207,9331
When needed,QUIC,"Philippines, Manila",ph-mnl-wg-001,"Sweden, Stockholm",se-sto-wg-205,9331
When needed,QUIC,"Philippines, Manila",ph-mnl-wg-001,"Sweden, Stockholm",se-sto-wg-208,9331
When needed,QUIC,"Philippines, Manila",ph-mnl-wg-001,"Sweden, Stockholm",se-sto-wg-009,9331
When needed,QUIC,"Philippines, Manila",ph-mnl-wg-001,"Sweden, Stockholm",se-sto-wg-205,9331
When needed,QUIC,"Philippines, Manila",ph-mnl-wg-002,"Sweden, Stockholm",se-sto-wg-009,9331
When needed,QUIC,"Philippines, Manila",ph-mnl-wg-002,"Sweden, Stockholm",se-sto-wg-009,9331
When needed,QUIC,"Philippines, Manila",ph-mnl-wg-002,"Sweden, Stockholm",se-sto-wg-207,9331
When needed,QUIC,"Philippines, Manila",ph-mnl-wg-002,"Sweden, Stockholm",se-sto-wg-206,9331
When needed,QUIC,"Philippines, Manila",ph-mnl-wg-002,"Sweden, Stockholm",se-sto-wg-207,9331
When needed,QUIC,"Poland, Warsaw",pl-waw-wg-101,"Sweden, Malmö",se-mma-wg-112,643
When needed,QUIC,"Poland, Warsaw",pl-waw-wg-101,"Sweden, Malmö",se-mma-wg-112,643
When needed,QUIC,"Poland, Warsaw",pl-waw-wg-101,"Sweden, Malmö",se-mma-wg-111,643
When needed,QUIC,"Poland, Warsaw",pl-waw-wg-101,"Sweden, Malmö",se-mma-wg-111,643
When needed,QUIC,"Poland, Warsaw",pl-waw-wg-101,"Sweden, Malmö",se-mma-wg-111,643
When needed,QUIC,"Poland, Warsaw",pl-waw-wg-102,"Sweden, Malmö",se-mma-wg-111,643
When needed,QUIC,"Poland, Warsaw",pl-waw-wg-102,"Sweden, Malmö",se-mma-wg-111,643
When needed,QUIC,"Poland, Warsaw",pl-waw-wg-102,"Sweden, Malmö",se-mma-wg-112,643
When needed,QUIC,"Poland, Warsaw",pl-waw-wg-102,"Sweden, Malmö",se-mma-wg-112,643
When needed,QUIC,"Poland, Warsaw",pl-waw-wg-102,"Sweden, Malmö",se-mma-wg-112,643
When needed,QUIC,"Poland, Warsaw",pl-waw-wg-103,"Sweden, Malmö",se-mma-wg-111,643
When needed,QUIC,"Poland, Warsaw",pl-waw-wg-103,"Sweden, Malmö",se-mma-wg-112,643
When needed,QUIC,"Poland, Warsaw",pl-waw-wg-103,"Sweden, Malmö",se-mma-wg-112,643
When needed,QUIC,"Poland, Warsaw",pl-waw-wg-103,"Sweden, Malmö",se-mma-wg-111,643
When needed,QUIC,"Poland, Warsaw",pl-waw-wg-103,"Sweden, Malmö",se-mma-wg-111,643
When needed,QUIC,"Poland, Warsaw",pl-waw-wg-201,"Sweden, Malmö",se-mma-wg-111,643
When needed,QUIC,"Poland, Warsaw",pl-waw-wg-201,"Sweden, Malmö",se-mma-wg-112,643
When needed,QUIC,"Poland, Warsaw",pl-waw-wg-201,"Sweden, Malmö",se-mma-wg-111,643
When needed,QUIC,"Poland, Warsaw",pl-waw-wg-201,"Sweden, Malmö",se-mma-wg-112,643
When needed,QUIC,"Poland, Warsaw",pl-waw-wg-201,"Sweden, Malmö",se-mma-wg-112,643
When needed,QUIC,"Poland, Warsaw",pl-waw-wg-202,"Sweden, Malmö",se-mma-wg-111,643
When needed,QUIC,"Poland, Warsaw",pl-waw-wg-202,"Sweden, Malmö",se-mma-wg-112,643
When needed,QUIC,"Poland, Warsaw",pl-waw-wg-202,"Sweden, Malmö",se-mma-wg-112,643
When needed,QUIC,"Poland, Warsaw",pl-waw-wg-202,"Sweden, Malmö",se-mma-wg-112,643
When needed,QUIC,"Poland, Warsaw",pl-waw-wg-202,"Sweden, Malmö",se-mma-wg-112,643
When needed,QUIC,"Portugal, Lisbon",pt-lis-wg-201,"France, Paris",fr-par-wg-101,1452
When needed,QUIC,"Portugal, Lisbon",pt-lis-wg-201,"France, Paris",fr-par-wg-101,1452
When needed,QUIC,"Portugal, Lisbon",pt-lis-wg-201,"France, Paris",fr-par-wg-101,1452
When needed,QUIC,"Portugal, Lisbon",pt-lis-wg-201,"Ireland, Dublin",ie-dub-wg-101,1640
When needed,QUIC,"Portugal, Lisbon",pt-lis-wg-201,"France, Paris",fr-par-wg-103,1452
When needed,QUIC,"Portugal, Lisbon",pt-lis-wg-202,"Switzerland, Zurich",ch-zrh-wg-502,1723
When needed,QUIC,"Portugal, Lisbon",pt-lis-wg-202,"France, Paris",fr-par-wg-103,1452
When needed,QUIC,"Portugal, Lisbon",pt-lis-wg-202,"France, Paris",fr-par-wg-103,1452
When needed,QUIC,"Portugal, Lisbon",pt-lis-wg-202,"France, Paris",fr-par-wg-103,1452
When needed,QUIC,"Portugal, Lisbon",pt-lis-wg-202,"France, Paris",fr-par-wg-101,1452
When needed,QUIC,"Portugal, Lisbon",pt-lis-wg-301,"France, Paris",fr-par-wg-103,1452
When needed,QUIC,"Portugal, Lisbon",pt-lis-wg-301,"France, Paris",fr-par-wg-103,1452
When needed,QUIC,"Portugal, Lisbon",pt-lis-wg-301,"France, Paris",fr-par-wg-101,1452
When needed,QUIC,"Portugal, Lisbon",pt-lis-wg-301,"France, Paris",fr-par-wg-103,1452
When needed,QUIC,"Portugal, Lisbon",pt-lis-wg-301,"Switzerland, Zurich",ch-zrh-wg-502,1723
When needed,QUIC,"Portugal, Lisbon",pt-lis-wg-302,"France, Paris",fr-par-wg-103,1452
When needed,QUIC,"Portugal, Lisbon",pt-lis-wg-302,"France, Paris",fr-par-wg-101,1452
When needed,QUIC,"Portugal, Lisbon",pt-lis-wg-302,"France, Paris",fr-par-wg-101,1452
When needed,QUIC,"Portugal, Lisbon",pt-lis-wg-302,"France, Paris",fr-par-wg-103,1452
When needed,QUIC,"Portugal, Lisbon",pt-lis-wg-302,"France, Paris",fr-par-wg-101,1452
When needed,QUIC,"Romania, Bucharest",ro-buh-wg-001,"Albania, Tirana",al-tia-wg-004,617
When needed,QUIC,"Romania, Bucharest",ro-buh-wg-001,"Albania, Tirana",al-tia-wg-001,617
When needed,QUIC,"Romania, Bucharest",ro-buh-wg-001,"Albania, Tirana",al-tia-wg-004,617
When needed,QUIC,"Romania, Bucharest",ro-buh-wg-001,"Albania, Tirana",al-tia-wg-001,617
When needed,QUIC,"Romania, Bucharest",ro-buh-wg-001,"Albania, Tirana",al-tia-wg-001,617
When needed,QUIC,"Romania, Bucharest",ro-buh-wg-002,"Albania, Tirana",al-tia-wg-004,617
When needed,QUIC,"Romania, Bucharest",ro-buh-wg-002,"Albania, Tirana",al-tia-wg-004,617
When needed,QUIC,"Romania, Bucharest",ro-buh-wg-002,"Albania, Tirana",al-tia-wg-004,617
When needed,QUIC,"Romania, Bucharest",ro-buh-wg-002,"Albania, Tirana",al-tia-wg-004,617
When needed,QUIC,"Romania, Bucharest",ro-buh-wg-002,"Albania, Tirana",al-tia-wg-004,617
When needed,QUIC,"Serbia, Belgrade",rs-beg-wg-101,"Albania, Tirana",al-tia-wg-001,388
When needed,QUIC,"Serbia, Belgrade",rs-beg-wg-101,"Albania, Tirana",al-tia-wg-004,388
When needed,QUIC,"Serbia, Belgrade",rs-beg-wg-101,"Albania, Tirana",al-tia-wg-004,388
When needed,QUIC,"Serbia, Belgrade",rs-beg-wg-101,"Albania, Tirana",al-tia-wg-004,388
When needed,QUIC,"Serbia, Belgrade",rs-beg-wg-101,"Albania, Tirana",al-tia-wg-004,388
When needed,QUIC,"Serbia, Belgrade",rs-beg-wg-102,"Albania, Tirana",al-tia-wg-004,388
When needed,QUIC,"Serbia, Belgrade",rs-beg-wg-102,"Albania, Tirana",al-tia-wg-004,388
When needed,QUIC,"Serbia, Belgrade",rs-beg-wg-102,"Albania, Tirana",al-tia-wg-004,388
When needed,QUIC,"Serbia, Belgrade",rs-beg-wg-102,"Albania, Tirana",al-tia-wg-004,388
When needed,QUIC,"Serbia, Belgrade",rs-beg-wg-102,"Switzerland, Zurich",ch-zrh-wg-502,961
When needed,QUIC,"Sweden, Gothenburg",se-got-wg-001,"Sweden, Malmö",se-mma-wg-111,242
When needed,QUIC,"Sweden, Gothenburg",se-got-wg-001,"Sweden, Malmö",se-mma-wg-112,242
When needed,QUIC,"Sweden, Gothenburg",se-got-wg-001,"Sweden, Malmö",se-mma-wg-111,242
When needed,QUIC,"Sweden, Gothenburg",se-got-wg-001,"Sweden, Malmö",se-mma-wg-112,242
When needed,QUIC,"Sweden, Gothenburg",se-got-wg-001,"Sweden, Malmö",se-mma-wg-112,242
When needed,QUIC,"Sweden, Gothenburg",se-got-wg-002,"Sweden, Malmö",se-mma-wg-112,242
When needed,QUIC,"Sweden, Gothenburg",se-got-wg-002,"Sweden, Malmö",se-mma-wg-111,242
When needed,QUIC,"Sweden, Gothenburg",se-got-wg-002,"Sweden, Malmö",se-mma-wg-112,242
When needed,QUIC,"Sweden, Gothenburg",se-got-wg-002,"Sweden, Malmö",se-mma-wg-112,242
When needed,QUIC,"Sweden, Gothenburg",se-got-wg-002,"Sweden, Malmö",se-mma-wg-111,242
When needed,QUIC,"Sweden, Gothenburg",se-got-wg-003,"Sweden, Malmö",se-mma-wg-112,242
When needed,QUIC,"Sweden, Gothenburg",se-got-wg-003,"Sweden, Malmö",se-mma-wg-112,242
When needed,QUIC,"Sweden, Gothenburg",se-got-wg-003,"Sweden, Malmö",se-mma-wg-112,242
When needed,QUIC,"Sweden, Gothenburg",se-got-wg-003,"Sweden, Malmö",se-mma-wg-112,242
When needed,QUIC,"Sweden, Gothenburg",se-got-wg-003,"Sweden, Malmö",se-mma-wg-111,242
When needed,QUIC,"Sweden, Gothenburg",se-got-wg-004,"Sweden, Malmö",se-mma-wg-112,242
When needed,QUIC,"Sweden, Gothenburg",se-got-wg-004,"Sweden, Malmö",se-mma-wg-111,242
When needed,QUIC,"Sweden, Gothenburg",se-got-wg-004,"Sweden, Malmö",se-mma-wg-112,242
When needed,QUIC,"Sweden, Gothenburg",se-got-wg-004,"Sweden, Malmö",se-mma-wg-112,242
When needed,QUIC,"Sweden, Gothenburg",se-got-wg-004,"Sweden, Malmö",se-mma-wg-111,242
When needed,QUIC,"Sweden, Gothenburg",se-got-wg-005,"Sweden, Malmö",se-mma-wg-112,242
When needed,QUIC,"Sweden, Gothenburg",se-got-wg-005,"Sweden, Malmö",se-mma-wg-112,242
When needed,QUIC,"Sweden, Gothenburg",se-got-wg-005,"Sweden, Malmö",se-mma-wg-111,242
When needed,QUIC,"Sweden, Gothenburg",se-got-wg-005,"Sweden, Malmö",se-mma-wg-111,242
When needed,QUIC,"Sweden, Gothenburg",se-got-wg-005,"Sweden, Malmö",se-mma-wg-111,242
When needed,QUIC,"Sweden, Gothenburg",se-got-wg-007,"Sweden, Malmö",se-mma-wg-112,242
When needed,QUIC,"Sweden, Gothenburg",se-got-wg-007,"Sweden, Malmö",se-mma-wg-112,242
When needed,QUIC,"Sweden, Gothenburg",se-got-wg-007,"Sweden, Malmö",se-mma-wg-112,242
When needed,QUIC,"Sweden, Gothenburg",se-got-wg-007,"Sweden, Malmö",se-mma-wg-112,242
When needed,QUIC,"Sweden, Gothenburg",se-got-wg-007,"Sweden, Malmö",se-mma-wg-111,242
When needed,QUIC,"Sweden, Gothenburg",se-got-wg-008,"Sweden, Malmö",se-mma-wg-112,242
When needed,QUIC,"Sweden, Gothenburg",se-got-wg-008,"Sweden, Malmö",se-mma-wg-111,242
When needed,QUIC,"Sweden, Gothenburg",se-got-wg-008,"Sweden, Malmö",se-mma-wg-112,242
When needed,QUIC,"Sweden, Gothenburg",se-got-wg-008,"Sweden, Malmö",se-mma-wg-111,242
When needed,QUIC,"Sweden, Gothenburg",se-got-wg-008,"Sweden, Malmö",se-mma-wg-112,242
When needed,QUIC,"Sweden, Gothenburg",se-got-wg-101,"Sweden, Malmö",se-mma-wg-111,242
When needed,QUIC,"Sweden, Gothenburg",se-got-wg-101,"Sweden, Malmö",se-mma-wg-112,242
When needed,QUIC,"Sweden, Gothenburg",se-got-wg-101,"Sweden, Malmö",se-mma-wg-112,242
When needed,QUIC,"Sweden, Gothenburg",se-got-wg-101,"Sweden, Malmö",se-mma-wg-111,242
When needed,QUIC,"Sweden, Gothenburg",se-got-wg-101,"Sweden, Malmö",se-mma-wg-112,242
When needed,QUIC,"Sweden, Malmö",se-mma-wg-001,"Sweden, Malmö",se-mma-wg-111,0
When needed,QUIC,"Sweden, Malmö",se-mma-wg-001,"Sweden, Malmö",se-mma-wg-111,0
When needed,QUIC,"Sweden, Malmö",se-mma-wg-001,"Sweden, Malmö",se-mma-wg-112,0
When needed,QUIC,"Sweden, Malmö",se-mma-wg-001,"Sweden, Malmö",se-mma-wg-111,0
When needed,QUIC,"Sweden, Malmö",se-mma-wg-001,"Sweden, Malmö",se-mma-wg-111,0
When needed,QUIC,"Sweden, Malmö",se-mma-wg-002,"Sweden, Malmö",se-mma-wg-112,0
When needed,QUIC,"Sweden, Malmö",se-mma-wg-002,"Sweden, Malmö",se-mma-wg-112,0
When needed,QUIC,"Sweden, Malmö",se-mma-wg-002,"Sweden, Malmö",se-mma-wg-111,0
When needed,QUIC,"Sweden, Malmö",se-mma-wg-002,"Sweden, Malmö",se-mma-wg-112,0
When needed,QUIC,"Sweden, Malmö",se-mma-wg-002,"Sweden, Malmö",se-mma-wg-112,0
When needed,QUIC,"Sweden, Malmö",se-mma-wg-003,"Sweden, Malmö",se-mma-wg-111,0
When needed,QUIC,"Sweden, Malmö",se-mma-wg-003,"Sweden, Malmö",se-mma-wg-111,0
When needed,QUIC,"Sweden, Malmö",se-mma-wg-003,"Sweden, Malmö",se-mma-wg-111,0
When needed,QUIC,"Sweden, Malmö",se-mma-wg-003,"Sweden, Malmö",se-mma-wg-111,0
When needed,QUIC,"Sweden, Malmö",se-mma-wg-003,"Sweden, Malmö",se-mma-wg-112,0
When needed,QUIC,"Sweden, Malmö",se-mma-wg-004,"Sweden, Malmö",se-mma-wg-112,0
When needed,QUIC,"Sweden, Malmö",se-mma-wg-004,"Sweden, Malmö",se-mma-wg-111,0
When needed,QUIC,"Sweden, Malmö",se-mma-wg-004,"Sweden, Malmö",se-mma-wg-112,0
When needed,QUIC,"Sweden, Malmö",se-mma-wg-004,"Sweden, Malmö",se-mma-wg-112,0
When needed,QUIC,"Sweden, Malmö",se-mma-wg-004,"Sweden, Malmö",se-mma-wg-111,0
When needed,QUIC,"Sweden, Malmö",se-mma-wg-005,"Sweden, Malmö",se-mma-wg-111,0
When needed,QUIC,"Sweden, Malmö",se-mma-wg-005,"Sweden, Malmö",se-mma-wg-112,0
When needed,QUIC,"Sweden, Malmö",se-mma-wg-005,"Sweden, Malmö",se-mma-wg-111,0
When needed,QUIC,"Sweden, Malmö",se-mma-wg-005,"Sweden, Malmö",se-mma-wg-112,0
When needed,QUIC,"Sweden, Malmö",se-mma-wg-005,"Sweden, Malmö",se-mma-wg-112,0
When needed,QUIC,"Sweden, Malmö",se-mma-wg-011,"Sweden, Malmö",se-mma-wg-112,0
When needed,QUIC,"Sweden, Malmö",se-mma-wg-011,"Sweden, Malmö",se-mma-wg-111,0
When needed,QUIC,"Sweden, Malmö",se-mma-wg-011,"Sweden, Malmö",se-mma-wg-112,0
When needed,QUIC,"Sweden, Malmö",se-mma-wg-011,"Sweden, Malmö",se-mma-wg-112,0
When needed,QUIC,"Sweden, Malmö",se-mma-wg-011,"Sweden, Malmö",se-mma-wg-112,0
When needed,QUIC,"Sweden, Malmö",se-mma-wg-012,"Sweden, Malmö",se-mma-wg-111,0
When needed,QUIC,"Sweden, Malmö",se-mma-wg-012,"Sweden, Malmö",se-mma-wg-111,0
When needed,QUIC,"Sweden, Malmö",se-mma-wg-012,"Sweden, Malmö",se-mma-wg-111,0
When needed,QUIC,"Sweden, Malmö",se-mma-wg-012,"Sweden, Malmö",se-mma-wg-112,0
When needed,QUIC,"Sweden, Malmö",se-mma-wg-012,"Sweden, Malmö",se-mma-wg-112,0
When needed,QUIC,"Sweden, Malmö",se-mma-wg-102,"Sweden, Malmö",se-mma-wg-112,0
When needed,QUIC,"Sweden, Malmö",se-mma-wg-102,"Sweden, Malmö",se-mma-wg-112,0
When needed,QUIC,"Sweden, Malmö",se-mma-wg-102,"Sweden, Malmö",se-mma-wg-112,0
When needed,QUIC,"Sweden, Malmö",se-mma-wg-102,"Sweden, Malmö",se-mma-wg-111,0
When needed,QUIC,"Sweden, Malmö",se-mma-wg-102,"Sweden, Malmö",se-mma-wg-112,0
When needed,QUIC,"Sweden, Malmö",se-mma-wg-103,"Sweden, Malmö",se-mma-wg-112,0
When needed,QUIC,"Sweden, Malmö",se-mma-wg-103,"Sweden, Malmö",se-mma-wg-111,0
When needed,QUIC,"Sweden, Malmö",se-mma-wg-103,"Sweden, Malmö",se-mma-wg-111,0
When needed,QUIC,"Sweden, Malmö",se-mma-wg-103,"Sweden, Malmö",se-mma-wg-111,0
When needed,QUIC,"Sweden, Malmö",se-mma-wg-103,"Sweden, Malmö",se-mma-wg-111,0
When needed,QUIC,"Sweden, Stockholm",se-sto-wg-001,"Sweden, Stockholm",se-sto-wg-208,0
When needed,QUIC,"Sweden, Stockholm",se-sto-wg-001,"Sweden, Stockholm",se-sto-wg-009,0
When needed,QUIC,"Sweden, Stockholm",se-sto-wg-001,"Sweden, Stockholm",se-sto-wg-206,0
When needed,QUIC,"Sweden, Stockholm",se-sto-wg-001,"Sweden, Stockholm",se-sto-wg-009,0
When needed,QUIC,"Sweden, Stockholm",se-sto-wg-001,"Sweden, Stockholm",se-sto-wg-205,0
When needed,QUIC,"Sweden, Stockholm",se-sto-wg-002,"Sweden, Stockholm",se-sto-wg-207,0
When needed,QUIC,"Sweden, Stockholm",se-sto-wg-002,"Sweden, Stockholm",se-sto-wg-208,0
When needed,QUIC,"Sweden, Stockholm",se-sto-wg-002,"Sweden, Stockholm",se-sto-wg-009,0
When needed,QUIC,"Sweden, Stockholm",se-sto-wg-002,"Sweden, Stockholm",se-sto-wg-207,0
When needed,QUIC,"Sweden, Stockholm",se-sto-wg-002,"Sweden, Stockholm",se-sto-wg-207,0
When needed,QUIC,"Sweden, Stockholm",se-sto-wg-003,"Sweden, Stockholm",se-sto-wg-207,0
When needed,QUIC,"Sweden, Stockholm",se-sto-wg-003,"Sweden, Stockholm",se-sto-wg-206,0
When needed,QUIC,"Sweden, Stockholm",se-sto-wg-003,"Sweden, Stockholm",se-sto-wg-208,0
When needed,QUIC,"Sweden, Stockholm",se-sto-wg-003,"Sweden, Stockholm",se-sto-wg-207,0
When needed,QUIC,"Sweden, Stockholm",se-sto-wg-003,"Sweden, Stockholm",se-sto-wg-009,0
When needed,QUIC,"Sweden, Stockholm",se-sto-wg-007,"Sweden, Stockholm",se-sto-wg-207,0
When needed,QUIC,"Sweden, Stockholm",se-sto-wg-007,"Sweden, Stockholm",se-sto-wg-206,0
When needed,QUIC,"Sweden, Stockholm",se-sto-wg-007,"Sweden, Stockholm",se-sto-wg-205,0
When needed,QUIC,"Sweden, Stockholm",se-sto-wg-007,"Sweden, Stockholm",se-sto-wg-206,0
When needed,QUIC,"Sweden, Stockholm",se-sto-wg-007,"Sweden, Stockholm",se-sto-wg-208,0
When needed,QUIC,"Sweden, Stockholm",se-sto-wg-008,"Sweden, Stockholm",se-sto-wg-206,0
When needed,QUIC,"Sweden, Stockholm",se-sto-wg-008,"Sweden, Stockholm",se-sto-wg-206,0
When needed,QUIC,"Sweden, Stockholm",se-sto-wg-008,"Sweden, Stockholm",se-sto-wg-009,0
When needed,QUIC,"Sweden, Stockholm",se-sto-wg-008,"Sweden, Stockholm",se-sto-wg-206,0
When needed,QUIC,"Sweden, Stockholm",se-sto-wg-008,"Sweden, Stockholm",se-sto-wg-207,0
When needed,QUIC,"Sweden, Stockholm",se-sto-wg-010,"Sweden, Stockholm",se-sto-wg-009,0
When needed,QUIC,"Sweden, Stockholm",se-sto-wg-010,"Sweden, Stockholm",se-sto-wg-207,0
When needed,QUIC,"Sweden, Stockholm",se-sto-wg-010,"Sweden, Stockholm",se-sto-wg-208,0
When needed,QUIC,"Sweden, Stockholm",se-sto-wg-010,"Sweden, Stockholm",se-sto-wg-206,0
When needed,QUIC,"Sweden, Stockholm",se-sto-wg-010,"Sweden, Stockholm",se-sto-wg-206,0
When needed,QUIC,"Sweden, Stockholm",se-sto-wg-011,"Sweden, Stockholm",se-sto-wg-207,0
When needed,QUIC,"Sweden, Stockholm",se-sto-wg-011,"Sweden, Stockholm",se-sto-wg-206,0
When needed,QUIC,"Sweden, Stockholm",se-sto-wg-011,"Sweden, Stockholm",se-sto-wg-208,0
When needed,QUIC,"Sweden, Stockholm",se-sto-wg-011,"Sweden, Stockholm",se-sto-wg-208,0
When needed,QUIC,"Sweden, Stockholm",se-sto-wg-011,"Sweden, Stockholm",se-sto-wg-009,0
When needed,QUIC,"Sweden, Stockholm",se-sto-wg-012,"Sweden, Stockholm",se-sto-wg-205,0
When needed,QUIC,"Sweden, Stockholm",se-sto-wg-012,"Sweden, Stockholm",se-sto-wg-009,0
When needed,QUIC,"Sweden, Stockholm",se-sto-wg-012,"Sweden, Stockholm",se-sto-wg-205,0
When needed,QUIC,"Sweden, Stockholm",se-sto-wg-012,"Sweden, Stockholm",se-sto-wg-208,0
When needed,QUIC,"Sweden, Stockholm",se-sto-wg-012,"Sweden, Stockholm",se-sto-wg-205,0
When needed,QUIC,"Sweden, Stockholm",se-sto-wg-013,"Sweden, Stockholm",se-sto-wg-208,0
When needed,QUIC,"Sweden, Stockholm",se-sto-wg-013,"Sweden, Stockholm",se-sto-wg-208,0
When needed,QUIC,"Sweden, Stockholm",se-sto-wg-013,"Sweden, Stockholm",se-sto-wg-207,0
When needed,QUIC,"Sweden, Stockholm",se-sto-wg-013,"Sweden, Stockholm",se-sto-wg-207,0
When needed,QUIC,"Sweden, Stockholm",se-sto-wg-013,"Sweden, Stockholm",se-sto-wg-207,0
When needed,QUIC,"Sweden, Stockholm",se-sto-wg-014,"Sweden, Stockholm",se-sto-wg-206,0
When needed,QUIC,"Sweden, Stockholm",se-sto-wg-014,"Sweden, Stockholm",se-sto-wg-208,0
When needed,QUIC,"Sweden, Stockholm",se-sto-wg-014,"Sweden, Stockholm",se-sto-wg-009,0
When needed,QUIC,"Sweden, Stockholm",se-sto-wg-014,"Sweden, Stockholm",se-sto-wg-207,0
When needed,QUIC,"Sweden, Stockholm",se-sto-wg-014,"Sweden, Stockholm",se-sto-wg-208,0
When needed,QUIC,"Sweden, Stockholm",se-sto-wg-201,"Sweden, Stockholm",se-sto-wg-205,0
